t,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42,x43,y43,z43,x44,y44,z44,x45,y45,z45,x46,y46,z46,x47,y47,z47,x48,y48,z48,x49,y49,z49
9.12,-4106.74,-7007.32,4429.52,6627.58,-2197.79,4700.91,-2617.73,8008.41,4674.73,8182.74,2414.21,5932.87,7260.25,5745.1,3748.14,3684.83,6624.74,1289.49,6176.02,-6456.24,30.5894,-3218.17,-2349.9,4445.05,-6022.4,3931.54,19375,-8514.26,-7391.21,8907.62,5108.93,6651.81,2829.18,8196.46,-592.334,6089.87,-7759.68,-1269.46,-5867.32,53320.9,-144306,66287.6,-8544.35,8063.86,3523.13,5762.49,2054.15,4263.47,-41266.2,17484.4,-79512.1,-6783.37,-4249.09,-5889.9,7773.16,-9265.61,-7119.34,226.23,6346.78,-7670.12,-41568.4,9011.53,25587.8,-3533.14,1808.58,-6905.09,-40703.1,2267.39,25562.2,5308.06,1336.19,7349.88,23842,-1788.63,-106828,-8532.66,652.544,-8511,-7573.85,8185.37,1708.71,-7471.6,8352.68,2283.29,6793.84,-3150.69,1356.8,-8016.67,8006.55,2374.66,4085.06,2340.23,5708.67,1047.61,-2564.83,-2671.73,7591.89,-599.228,6052.89,7353.14,8227.53,-2678.75,-7522.74,-212.385,8775.15,-3911.83,-5445.31,-6519.75,-28664,-23063.7,-5671.16,6688.9,-8803.51,-5842.76,6082.03,1396.54,11039.6,1913.81,-518.803,-1232.17,5210.05,-7828.2,-3055.34,8325.45,4028.15,838.863,5901,6549.96,-6845.58,-3996.08,6815.01,9229.24,5821.91,4073.62,-8066.11,-26787.3,36304,13590.3,1594.3,8172.41,2656.22,1663.26,8146.88,-8756.11,-219759,64466.1,408448,-10053.1,-7930.05,-12985.6
9.13,-4106.1,-7005.73,4429.04,6627.55,-2195.14,4701.23,-2617.34,8007.07,4673.97,8179.97,2412.22,5930.86,7258.54,5742.62,3747.43,3684.44,6623.11,1290.4,6175.18,-6454.41,30.3653,-3217.6,-2349.29,4444.99,-6031.49,3934.47,19405.9,-8513.36,-7390.33,8906.83,5095.89,6722.69,2787.05,8194.59,-595.192,6091.04,-7758.04,-1269.63,-5867.17,53380,-144497,66367,-8541.38,8062.83,3519.47,5760.6,2053.81,4264.15,-41315.7,17501,-79612.3,-6781.92,-4247.92,-5889.29,7771.34,-9264.34,-7117.22,227.061,6346.38,-7669.25,-41679.5,9044.12,25676.5,-3532.56,1807.93,-6903.82,-40812.2,2281.53,25651.1,5296.58,1367.8,7341.26,23871.9,-1793.2,-106963,-8531.27,652.018,-8509.44,-7570.8,8184.45,1706.78,-7474.73,8349.31,2284.23,6792.43,-3149.8,1357.84,-8014.73,8008.53,2379.39,4091.55,2338.22,5710.7,1047.7,-2563.32,-2670.86,7590.01,-595.19,6050.31,7351.94,8225.97,-2678.13,-7521.38,-212.282,8774.07,-3911.69,-5443.45,-6518.52,-28713,-23094.3,-5686.75,6689.02,-8802.59,-5842.4,6088.85,1391.01,11066.5,1913.58,-518.896,-1231.88,5210.17,-7826.77,-3055.03,8323.25,4027.57,840.079,5900,6548.67,-6844.63,-3995.53,6814.23,9227.63,5820.97,4074.17,-8064.41,-26903.4,36429,13627.1,1594.65,8170.1,2655.82,1662.99,8145.11,-8754.47,-220186,64596.7,409238,-10065.8,-7942.03,-13027.6
9.14,-4105.47,-7004.13,4428.57,6627.52,-2192.48,4701.54,-2616.96,8005.73,4673.22,8177.19,2410.23,5928.86,7256.83,5740.14,3746.72,3684.06,6621.47,1291.31,6174.34,-6452.57,30.1408,-3217.02,-2348.67,4444.92,-6040.59,3937.39,19436.8,-8512.46,-7389.45,8906.05,5082.84,6793.58,2744.92,8192.68,-598.048,6092.19,-7756.41,-1269.81,-5867.03,53439.1,-144688,66446.5,-8538.4,8061.8,3515.79,5758.7,2053.46,4264.83,-41365.2,17517.5,-79712.5,-6780.48,-4246.75,-5888.68,7769.52,-9263.08,-7115.1,227.893,6345.99,-7668.37,-41790.6,9076.71,25765.1,-3531.98,1807.28,-6902.54,-40921.3,2295.67,25739.9,5285.1,1399.41,7332.63,23901.8,-1797.77,-107097,-8529.88,651.491,-8507.88,-7567.76,8183.53,1704.9,-7477.88,8345.93,2285.14,6791.01,-3148.9,1358.88,-8012.76,8010.52,2384.12,4098.05,2336.21,5712.72,1047.79,-2561.82,-2669.99,7588.16,-591.151,6047.72,7350.73,8224.41,-2677.52,-7520.02,-212.179,8773,-3911.54,-5441.58,-6517.29,-28762,-23124.8,-5702.34,6689.13,-8801.67,-5842.03,6095.67,1385.47,11093.4,1913.35,-518.99,-1231.6,5210.28,-7825.34,-3054.73,8321.05,4027,841.297,5899,6547.38,-6843.67,-3994.99,6813.44,9226.03,5820.02,4074.71,-8062.71,-27019.5,36554.1,13663.9,1595.01,8167.77,2655.42,1662.72,8143.34,-8752.83,-220613,64727.2,410028,-10078.5,-7954.01,-13069.5
9.15,-4104.83,-7002.54,4428.09,6627.48,-2189.82,4701.86,-2616.58,8004.4,4672.46,8174.41,2408.23,5926.84,7255.11,5737.66,3746.01,3683.67,6619.84,1292.21,6173.5,-6450.73,29.916,-3216.45,-2348.06,4444.85,-6049.69,3940.32,19467.7,-8511.56,-7388.57,8905.26,5069.8,6864.46,2702.79,8190.75,-600.903,6093.35,-7754.77,-1269.98,-5866.89,53498.3,-144879,66525.9,-8535.41,8060.77,3512.11,5756.81,2053.12,4265.51,-41414.7,17534,-79812.7,-6779.03,-4245.57,-5888.07,7767.7,-9261.81,-7112.97,228.726,6345.59,-7667.5,-41901.7,9109.3,25853.7,-3531.41,1806.64,-6901.27,-41030.4,2309.81,25828.8,5273.63,1431.02,7324,23931.7,-1802.34,-107232,-8528.48,650.963,-8506.31,-7564.72,8182.62,1703.06,-7481.06,8342.52,2286.03,6789.59,-3148,1359.92,-8010.77,8012.53,2388.83,4104.56,2334.19,5714.75,1047.89,-2560.31,-2669.12,7586.33,-587.11,6045.14,7349.52,8222.85,-2676.91,-7518.65,-212.076,8771.92,-3911.39,-5439.72,-6516.06,-28811,-23155.3,-5717.94,6689.25,-8800.75,-5841.66,6102.48,1379.94,11120.2,1913.12,-519.084,-1231.32,5210.4,-7823.91,-3054.42,8318.85,4026.42,842.516,5897.99,6546.08,-6842.72,-3994.44,6812.66,9224.42,5819.08,4075.26,-8061.01,-27135.6,36679.1,13700.7,1595.37,8165.45,2655.02,1662.44,8141.57,-8751.2,-221040,64857.7,410818,-10091.3,-7965.99,-13111.5
9.16,-4104.19,-7000.94,4427.62,6627.45,-2187.15,4702.18,-2616.19,8003.06,4671.7,8171.63,2406.23,5924.83,7253.4,5735.18,3745.3,3683.29,6618.21,1293.13,6172.66,-6448.9,29.6909,-3215.88,-2347.44,4444.78,-6058.78,3943.25,19498.6,-8510.66,-7387.69,8904.47,5056.75,6935.34,2660.66,8188.78,-603.755,6094.5,-7753.13,-1270.15,-5866.75,53557.4,-145070,66605.3,-8532.42,8059.74,3508.41,5754.91,2052.78,4266.19,-41464.2,17550.6,-79912.9,-6777.58,-4244.4,-5887.46,7765.88,-9260.54,-7110.84,229.561,6345.2,-7666.62,-42012.8,9141.88,25942.4,-3530.83,1805.99,-6899.99,-41139.5,2323.94,25917.7,5262.15,1462.64,7315.37,23961.6,-1806.91,-107367,-8527.08,650.435,-8504.75,-7561.68,8181.7,1701.26,-7484.27,8339.09,2286.91,6788.17,-3147.1,1360.96,-8008.75,8014.55,2393.53,4111.06,2332.17,5716.77,1047.98,-2558.8,-2668.25,7584.52,-583.069,6042.55,7348.31,8221.29,-2676.29,-7517.29,-211.973,8770.84,-3911.24,-5437.85,-6514.83,-28860,-23185.9,-5733.53,6689.37,-8799.83,-5841.3,6109.3,1374.41,11147.1,1912.89,-519.178,-1231.04,5210.52,-7822.48,-3054.12,8316.65,4025.84,843.737,5896.99,6544.78,-6841.77,-3993.89,6811.88,9222.81,5818.13,4075.81,-8059.31,-27251.6,36804.2,13737.6,1595.73,8163.12,2654.62,1662.17,8139.79,-8749.55,-221467,64988.3,411608,-10104,-7977.97,-13153.4
9.17,-4103.56,-6999.34,4427.14,6627.42,-2184.48,4702.5,-2615.81,8001.72,4670.94,8168.84,2404.22,5922.82,7251.67,5732.69,3744.59,3682.9,6616.57,1294.04,6171.82,-6447.06,29.4655,-3215.3,-2346.82,4444.71,-6067.88,3946.17,19529.5,-8509.76,-7386.81,8903.69,5043.7,7006.21,2618.53,8186.79,-606.605,6095.65,-7751.49,-1270.33,-5866.61,53616.5,-145261,66684.8,-8529.41,8058.71,3504.71,5753.01,2052.43,4266.88,-41513.7,17567.1,-80013.1,-6776.13,-4243.22,-5886.85,7764.05,-9259.27,-7108.71,230.397,6344.8,-7665.74,-42123.9,9174.47,26031,-3530.25,1805.34,-6898.71,-41248.6,2338.08,26006.5,5250.68,1494.25,7306.73,23991.6,-1811.48,-107501,-8525.69,649.906,-8503.18,-7558.65,8180.79,1699.49,-7487.5,8335.64,2287.77,6786.74,-3146.19,1362,-8006.7,8016.59,2398.22,4117.58,2330.16,5718.79,1048.08,-2557.29,-2667.38,7582.74,-579.027,6039.97,7347.1,8219.72,-2675.67,-7515.93,-211.869,8769.76,-3911.1,-5435.99,-6513.59,-28909,-23216.4,-5749.12,6689.49,-8798.9,-5840.94,6116.12,1368.87,11173.9,1912.66,-519.273,-1230.76,5210.64,-7821.04,-3053.82,8314.44,4025.26,844.96,5895.98,6543.48,-6840.81,-3993.35,6811.09,9221.2,5817.19,4076.36,-8057.6,-27367.7,36929.2,13774.4,1596.09,8160.79,2654.22,1661.9,8138.01,-8747.91,-221894,65118.8,412398,-10116.7,-7989.95,-13195.4
9.18,-4102.92,-6997.74,4426.66,6627.39,-2181.81,4702.82,-2615.42,8000.38,4670.18,8166.05,2402.22,5920.8,7249.95,5730.2,3743.87,3682.52,6614.94,1294.96,6170.98,-6445.21,29.2397,-3214.73,-2346.21,4444.65,-6076.97,3949.1,19560.4,-8508.86,-7385.92,8902.9,5030.65,7077.09,2576.39,8184.76,-609.452,6096.79,-7749.85,-1270.5,-5866.46,53675.7,-145452,66764.2,-8526.4,8057.68,3500.99,5751.11,2052.09,4267.57,-41563.2,17583.6,-80113.3,-6774.68,-4242.05,-5886.24,7762.22,-9257.99,-7106.57,231.234,6344.41,-7664.87,-42235,9207.06,26119.7,-3529.67,1804.7,-6897.43,-41357.8,2352.22,26095.4,5239.2,1525.86,7298.09,24021.5,-1816.05,-107636,-8524.29,649.376,-8501.61,-7555.62,8179.89,1697.77,-7490.75,8332.16,2288.61,6785.32,-3145.29,1363.04,-8004.63,8018.65,2402.9,4124.09,2328.14,5720.81,1048.17,-2555.78,-2666.5,7580.98,-574.984,6037.38,7345.88,8218.15,-2675.06,-7514.56,-211.765,8768.67,-3910.95,-5434.12,-6512.36,-28958,-23246.9,-5764.72,6689.61,-8797.98,-5840.57,6122.93,1363.34,11200.8,1912.43,-519.369,-1230.48,5210.76,-7819.61,-3053.51,8312.23,4024.69,846.185,5894.97,6542.18,-6839.86,-3992.8,6810.31,9219.59,5816.24,4076.91,-8055.9,-27483.8,37054.2,13811.2,1596.45,8158.46,2653.82,1661.63,8136.23,-8746.27,-222321,65249.4,413188,-10129.4,-8001.93,-13237.3
9.19,-4102.28,-6996.14,4426.19,6627.36,-2179.13,4703.14,-2615.04,7999.04,4669.42,8163.26,2400.21,5918.79,7248.23,5727.71,3743.16,3682.14,6613.3,1295.88,6170.14,-6443.37,29.0136,-3214.15,-2345.59,4444.58,-6086.07,3952.02,19591.3,-8507.96,-7385.04,8902.11,5017.6,7147.96,2534.26,8182.71,-612.296,6097.93,-7748.2,-1270.67,-5866.32,53734.8,-145643,66843.6,-8523.39,8056.65,3497.27,5749.22,2051.75,4268.26,-41612.7,17600.2,-80213.5,-6773.22,-4240.87,-5885.63,7760.38,-9256.72,-7104.43,232.072,6344.01,-7663.99,-42346.1,9239.64,26208.3,-3529.09,1804.05,-6896.15,-41466.9,2366.36,26184.2,5227.73,1557.47,7289.44,24051.4,-1820.62,-107770,-8522.89,648.846,-8500.04,-7552.59,8178.98,1696.08,-7494.03,8328.67,2289.43,6783.89,-3144.38,1364.08,-8002.52,8020.72,2407.58,4130.61,2326.12,5722.83,1048.27,-2554.26,-2665.62,7579.24,-570.942,6034.8,7344.67,8216.59,-2674.44,-7513.2,-211.661,8767.59,-3910.81,-5432.25,-6511.12,-29007,-23277.5,-5780.31,6689.73,-8797.06,-5840.21,6129.75,1357.81,11227.6,1912.21,-519.465,-1230.19,5210.88,-7818.17,-3053.21,8310.02,4024.11,847.411,5893.96,6540.88,-6838.9,-3992.25,6809.52,9217.98,5815.29,4077.46,-8054.19,-27599.9,37179.3,13848,1596.82,8156.13,2653.42,1661.35,8134.45,-8744.62,-222749,65379.9,413978,-10142.1,-8013.91,-13279.3
9.2,-4101.64,-6994.54,4425.71,6627.34,-2176.45,4703.46,-2614.65,7997.69,4668.66,8160.46,2398.2,5916.77,7246.5,5725.22,3742.44,3681.76,6611.67,1296.8,6169.3,-6441.52,28.7871,-3213.57,-2344.97,4444.51,-6095.16,3954.95,19622.2,-8507.05,-7384.15,8901.32,5004.54,7218.83,2492.12,8180.62,-615.136,6099.06,-7746.56,-1270.85,-5866.18,53793.9,-145834,66923,-8520.36,8055.61,3493.53,5747.32,2051.4,4268.95,-41662.2,17616.7,-80313.7,-6771.77,-4239.69,-5885.01,7758.55,-9255.44,-7102.29,232.912,6343.62,-7663.11,-42457.3,9272.23,26297,-3528.51,1803.4,-6894.87,-41576,2380.5,26273.1,5216.26,1589.08,7280.79,24081.3,-1825.19,-107905,-8521.48,648.314,-8498.47,-7549.57,8178.08,1694.44,-7497.34,8325.15,2290.23,6782.47,-3143.48,1365.13,-8000.39,8022.81,2412.24,4137.13,2324.09,5724.85,1048.37,-2552.75,-2664.74,7577.53,-566.9,6032.22,7343.45,8215.02,-2673.82,-7511.83,-211.556,8766.51,-3910.66,-5430.38,-6509.89,-29056,-23308,-5795.91,6689.85,-8796.14,-5839.85,6136.56,1352.27,11254.5,1911.98,-519.562,-1229.91,5211,-7816.74,-3052.9,8307.81,4023.53,848.639,5892.95,6539.57,-6837.95,-3991.7,6808.74,9216.36,5814.34,4078.02,-8052.48,-27716,37304.3,13884.9,1597.18,8153.79,2653.02,1661.08,8132.66,-8742.97,-223176,65510.4,414768,-10154.9,-8025.89,-13321.2
9.21,-4101,-6992.94,4425.23,6627.31,-2173.76,4703.78,-2614.27,7996.35,4667.9,8157.66,2396.19,5914.75,7244.77,5722.72,3741.72,3681.39,6610.03,1297.73,6168.45,-6439.68,28.5603,-3212.99,-2344.35,4444.43,-6104.26,3957.88,19653,-8506.15,-7383.26,8900.53,4991.48,7289.69,2449.98,8178.5,-617.972,6100.19,-7744.91,-1271.02,-5866.04,53853.1,-146025,67002.5,-8517.33,8054.58,3489.78,5745.42,2051.06,4269.65,-41711.7,17633.2,-80413.9,-6770.31,-4238.5,-5884.4,7756.71,-9254.16,-7100.14,233.753,6343.23,-7662.23,-42568.4,9304.82,26385.6,-3527.93,1802.75,-6893.59,-41685.1,2394.64,26362,5204.79,1620.7,7272.13,24111.3,-1829.76,-108039,-8520.08,647.783,-8496.89,-7546.56,8177.19,1692.83,-7500.67,8321.62,2291.02,6781.04,-3142.57,1366.17,-7998.23,8024.91,2416.89,4143.66,2322.07,5726.87,1048.47,-2551.23,-2663.86,7575.85,-562.858,6029.63,7342.24,8213.45,-2673.2,-7510.46,-211.451,8765.42,-3910.52,-5428.5,-6508.65,-29104.9,-23338.5,-5811.5,6689.98,-8795.22,-5839.49,6143.37,1346.74,11281.3,1911.75,-519.659,-1229.63,5211.12,-7815.3,-3052.59,8305.59,4022.95,849.869,5891.94,6538.27,-6836.99,-3991.15,6807.95,9214.74,5813.39,4078.57,-8050.76,-27832.1,37429.3,13921.7,1597.55,8151.46,2652.62,1660.81,8130.88,-8741.32,-223603,65641,415558,-10167.6,-8037.87,-13363.1
9.22,-4100.36,-6991.33,4424.75,6627.28,-2171.07,4704.1,-2613.88,7995.01,4667.14,8154.85,2394.18,5912.73,7243.03,5720.23,3741,3681.01,6608.4,1298.65,6167.61,-6437.83,28.3332,-3212.41,-2343.73,4444.36,-6113.35,3960.8,19683.9,-8505.25,-7382.38,8899.74,4978.42,7360.55,2407.84,8176.36,-620.804,6101.31,-7743.26,-1271.19,-5865.9,53912.2,-146216,67081.9,-8514.29,8053.55,3486.02,5743.52,2050.71,4270.34,-41761.2,17649.8,-80514.2,-6768.86,-4237.32,-5883.79,7754.86,-9252.88,-7097.99,234.596,6342.83,-7661.35,-42679.5,9337.4,26474.2,-3527.35,1802.1,-6892.31,-41794.2,2408.78,26450.8,5193.31,1652.31,7263.47,24141.2,-1834.33,-108174,-8518.67,647.25,-8495.31,-7543.55,8176.29,1691.26,-7504.04,8318.06,2291.79,6779.61,-3141.66,1367.22,-7996.04,8027.03,2421.53,4150.19,2320.04,5728.89,1048.57,-2549.71,-2662.98,7574.19,-558.817,6027.05,7341.02,8211.87,-2672.58,-7509.09,-211.346,8764.34,-3910.38,-5426.63,-6507.41,-29153.9,-23369.1,-5827.09,6690.1,-8794.29,-5839.13,6150.19,1341.21,11308.2,1911.52,-519.757,-1229.35,5211.24,-7813.86,-3052.29,8303.37,4022.37,851.1,5890.93,6536.96,-6836.03,-3990.6,6807.16,9213.12,5812.44,4079.13,-8049.05,-27948.1,37554.3,13958.5,1597.92,8149.11,2652.22,1660.53,8129.09,-8739.67,-224030,65771.5,416348,-10180.3,-8049.84,-13405.1
9.23,-4099.72,-6989.73,4424.28,6627.25,-2168.38,4704.42,-2613.5,7993.66,4666.38,8152.04,2392.16,5910.7,7241.3,5717.73,3740.29,3680.64,6606.76,1299.59,6166.77,-6435.97,28.1058,-3211.83,-2343.11,4444.29,-6122.44,3963.73,19714.8,-8504.34,-7381.49,8898.95,4965.36,7431.41,2365.7,8174.18,-623.632,6102.43,-7741.61,-1271.37,-5865.76,53971.3,-146407,67161.3,-8511.24,8052.52,3482.24,5741.62,2050.37,4271.04,-41810.7,17666.3,-80614.4,-6767.4,-4236.14,-5883.18,7753.02,-9251.6,-7095.84,235.44,6342.44,-7660.47,-42790.6,9369.99,26562.9,-3526.76,1801.45,-6891.02,-41903.3,2422.92,26539.7,5181.84,1683.92,7254.8,24171.1,-1838.9,-108309,-8517.27,646.717,-8493.74,-7540.54,8175.4,1689.73,-7507.42,8314.47,2292.54,6778.18,-3140.75,1368.27,-7993.82,8029.16,2426.16,4156.72,2318.02,5730.9,1048.67,-2548.19,-2662.1,7572.55,-554.778,6024.47,7339.8,8210.3,-2671.96,-7507.72,-211.241,8763.25,-3910.23,-5424.75,-6506.17,-29202.9,-23399.6,-5842.69,6690.23,-8793.37,-5838.77,6157,1335.67,11335,1911.29,-519.855,-1229.07,5211.36,-7812.42,-3051.98,8301.15,4021.79,852.333,5889.92,6535.65,-6835.07,-3990.05,6806.37,9211.5,5811.49,4079.68,-8047.33,-28064.2,37679.4,13995.3,1598.29,8146.77,2651.81,1660.26,8127.29,-8738.01,-224457,65902.1,417138,-10193,-8061.82,-13447
9.24,-4099.07,-6988.12,4423.8,6627.23,-2165.68,4704.75,-2613.11,7992.31,4665.61,8149.22,2390.14,5908.68,7239.56,5715.23,3739.56,3680.27,6605.12,1300.52,6165.92,-6434.12,27.878,-3211.25,-2342.49,4444.22,-6131.54,3966.66,19745.7,-8503.43,-7380.6,8898.15,4952.3,7502.26,2323.55,8171.98,-626.456,6103.54,-7739.96,-1271.54,-5865.62,54030.4,-146598,67240.8,-8508.18,8051.49,3478.46,5739.72,2050.02,4271.75,-41860.2,17682.8,-80714.6,-6765.94,-4234.95,-5882.56,7751.17,-9250.31,-7093.68,236.285,6342.04,-7659.59,-42901.7,9402.57,26651.5,-3526.18,1800.8,-6889.74,-42012.4,2437.06,26628.5,5170.37,1715.54,7246.13,24201,-1843.47,-108443,-8515.86,646.183,-8492.16,-7537.54,8174.51,1688.24,-7510.84,8310.87,2293.28,6776.75,-3139.84,1369.31,-7991.57,8031.31,2430.78,4163.26,2315.99,5732.92,1048.77,-2546.67,-2661.22,7570.93,-550.739,6021.89,7338.57,8208.72,-2671.34,-7506.35,-211.136,8762.16,-3910.09,-5422.88,-6504.93,-29251.9,-23430.1,-5858.28,6690.36,-8792.44,-5838.41,6163.81,1330.14,11361.8,1911.06,-519.954,-1228.78,5211.48,-7810.97,-3051.68,8298.93,4021.22,853.568,5888.9,6534.34,-6834.11,-3989.5,6805.58,9209.88,5810.53,4080.24,-8045.61,-28180.3,37804.4,14032.2,1598.66,8144.43,2651.41,1659.98,8125.5,-8736.35,-224884,66032.6,417928,-10205.7,-8073.79,-13489
9.25,-4098.43,-6986.51,4423.32,6627.2,-2162.98,4705.07,-2612.72,7990.96,4664.85,8146.41,2388.12,5906.65,7237.82,5712.72,3738.84,3679.9,6603.49,1301.45,6165.07,-6432.27,27.6499,-3210.67,-2341.87,4444.15,-6140.63,3969.58,19776.6,-8502.53,-7379.71,8897.36,4939.23,7573.11,2281.41,8169.74,-629.274,6104.65,-7738.31,-1271.72,-5865.48,54089.6,-146789,67320.2,-8505.12,8050.46,3474.66,5737.82,2049.68,4272.45,-41909.7,17699.4,-80814.8,-6764.47,-4233.76,-5881.95,7749.32,-9249.02,-7091.52,237.131,6341.65,-7658.7,-43012.8,9435.16,26740.2,-3525.6,1800.15,-6888.45,-42121.6,2451.2,26717.4,5158.9,1747.15,7237.46,24230.9,-1848.04,-108578,-8514.45,645.648,-8490.58,-7534.54,8173.63,1686.79,-7514.28,8307.24,2294,6775.32,-3138.93,1370.36,-7989.29,8033.48,2435.38,4169.81,2313.96,5734.94,1048.87,-2545.15,-2660.33,7569.34,-546.703,6019.31,7337.35,8207.14,-2670.71,-7504.98,-211.03,8761.07,-3909.95,-5421,-6503.69,-29300.9,-23460.7,-5873.87,6690.49,-8791.52,-5838.05,6170.63,1324.61,11388.7,1910.83,-520.054,-1228.5,5211.6,-7809.53,-3051.37,8296.7,4020.64,854.804,5887.89,6533.03,-6833.15,-3988.95,6804.8,9208.26,5809.58,4080.8,-8043.89,-28296.4,37929.4,14069,1599.03,8142.08,2651.01,1659.7,8123.7,-8734.7,-225311,66163.1,418718,-10218.4,-8085.77,-13530.9
9.26,-4097.79,-6984.9,4422.84,6627.18,-2160.27,4705.39,-2612.34,7989.61,4664.08,8143.58,2386.1,5904.62,7236.08,5710.22,3738.12,3679.53,6601.85,1302.39,6164.23,-6430.41,27.4215,-3210.09,-2341.25,4444.07,-6149.72,3972.51,19807.5,-8501.62,-7378.82,8896.57,4926.17,7643.96,2239.26,8167.48,-632.087,6105.75,-7736.66,-1271.89,-5865.33,54148.7,-146980,67399.6,-8502.04,8049.43,3470.85,5735.91,2049.33,4273.16,-41959.2,17715.9,-80915,-6763.01,-4232.57,-5881.34,7747.47,-9247.74,-7089.36,237.979,6341.26,-7657.82,-43123.9,9467.74,26828.8,-3525.02,1799.5,-6887.16,-42230.7,2465.34,26806.3,5147.43,1778.77,7228.77,24260.9,-1852.61,-108712,-8513.04,645.113,-8488.99,-7531.55,8172.74,1685.37,-7517.76,8303.6,2294.71,6773.89,-3138.02,1371.41,-7986.98,8035.67,2439.98,4176.36,2311.93,5736.95,1048.97,-2543.62,-2659.44,7567.77,-542.669,6016.73,7336.13,8205.56,-2670.09,-7503.61,-210.924,8759.98,-3909.8,-5419.12,-6502.45,-29349.9,-23491.2,-5889.47,6690.61,-8790.59,-5837.7,6177.44,1319.07,11415.5,1910.61,-520.154,-1228.22,5211.72,-7808.08,-3051.06,8294.47,4020.06,856.042,5886.87,6531.71,-6832.19,-3988.4,6804.01,9206.63,5808.63,4081.36,-8042.17,-28412.5,38054.5,14105.8,1599.41,8139.73,2650.6,1659.43,8121.91,-8733.03,-225739,66293.7,419508,-10231.1,-8097.74,-13572.9
9.27,-4097.14,-6983.28,4422.36,6627.15,-2157.56,4705.72,-2611.95,7988.26,4663.32,8140.76,2384.07,5902.59,7234.33,5707.71,3737.4,3679.17,6600.22,1303.33,6163.38,-6428.55,27.1927,-3209.51,-2340.63,4444,-6158.82,3975.43,19838.3,-8500.71,-7377.92,8895.77,4913.1,7714.8,2197.12,8165.19,-634.895,6106.84,-7735,-1272.07,-5865.19,54207.8,-147171,67479,-8498.96,8048.39,3467.03,5734.01,2048.98,4273.87,-42008.7,17732.4,-81015.2,-6761.55,-4231.38,-5880.72,7745.61,-9246.44,-7087.19,238.828,6340.86,-7656.94,-43235,9500.33,26917.5,-3524.44,1798.85,-6885.87,-42339.8,2479.48,26895.1,5135.96,1810.38,7220.09,24290.8,-1857.18,-108847,-8511.62,644.577,-8487.41,-7528.57,8171.86,1684,-7521.26,8299.93,2295.41,6772.45,-3137.1,1372.46,-7984.64,8037.87,2444.56,4182.91,2309.9,5738.97,1049.08,-2542.09,-2658.55,7566.23,-538.637,6014.16,7334.9,8203.98,-2669.46,-7502.23,-210.818,8758.89,-3909.66,-5417.23,-6501.2,-29398.9,-23521.7,-5905.06,6690.75,-8789.67,-5837.34,6184.25,1313.54,11442.3,1910.38,-520.255,-1227.94,5211.85,-7806.64,-3050.75,8292.24,4019.48,857.282,5885.85,6530.4,-6831.23,-3987.85,6803.22,9205,5807.67,4081.92,-8040.44,-28528.6,38179.5,14142.6,1599.78,8137.37,2650.2,1659.15,8120.11,-8731.37,-226166,66424.2,420298,-10243.9,-8109.72,-13614.8
9.28,-4096.5,-6981.67,4421.88,6627.13,-2154.84,4706.04,-2611.56,7986.91,4662.55,8137.93,2382.04,5900.56,7232.58,5705.2,3736.67,3678.8,6598.58,1304.28,6162.53,-6426.69,26.9636,-3208.92,-2340,4443.92,-6167.91,3978.36,19869.2,-8499.8,-7377.03,8894.98,4900.02,7785.63,2154.97,8162.86,-637.696,6107.93,-7733.34,-1272.24,-5865.05,54267,-147361,67558.5,-8495.87,8047.36,3463.2,5732.11,2048.64,4274.58,-42058.2,17749,-81115.4,-6760.08,-4230.19,-5880.11,7743.75,-9245.15,-7085.01,239.678,6340.47,-7656.05,-43346.1,9532.91,27006.1,-3523.85,1798.2,-6884.58,-42448.9,2493.62,26984,5124.49,1842,7211.39,24320.7,-1861.74,-108981,-8510.21,644.04,-8485.82,-7525.59,8170.98,1682.66,-7524.79,8296.23,2296.09,6771.01,-3136.19,1373.52,-7982.26,8040.08,2449.13,4189.46,2307.86,5740.98,1049.18,-2540.57,-2657.66,7564.71,-534.607,6011.58,7333.67,8202.4,-2668.84,-7500.86,-210.711,8757.8,-3909.52,-5415.35,-6499.96,-29447.9,-23552.2,-5920.65,6690.88,-8788.74,-5836.99,6191.06,1308.01,11469.2,1910.15,-520.356,-1227.65,5211.97,-7805.19,-3050.45,8290.01,4018.9,858.523,5884.84,6529.08,-6830.26,-3987.29,6802.43,9203.38,5806.71,4082.48,-8038.71,-28644.6,38304.5,14179.5,1600.16,8135.02,2649.79,1658.87,8118.3,-8729.71,-226593,66554.8,421088,-10256.6,-8121.69,-13656.7
